projectId,name,priority,difficulty,status,lastUpdated,dueDate,organisationName,percentMapped,percentValidated,totalArea,country,creation_date,totalContributors,author
17175,Large scale geographic reference system in Cameroon _Buildings ( SW0401) ,MEDIUM,EASY,PUBLISHED,2025-06-19 13:49:05.051107,,GeOsm Family,75.00,0.00,433.940,['Cameroon'],2024-07-12 11:16:25.639427,29,B.Kouma Miguel
17174,Large scale geographic reference system in Cameroon _Buildings ( SW0303) ,MEDIUM,EASY,PUBLISHED,2025-07-29 03:01:41.704702,,GeOsm Family,42.86,0.00,152.789,['Cameroon'],2024-07-12 10:53:21.915045,12,B.Kouma Miguel
17173,Large scale geographic reference system in Cameroon _Buildings (SW0302) ,MEDIUM,EASY,PUBLISHED,2024-09-09 08:43:36.398121,,GeOsm Family,100.00,0.00,252.289,['Cameroon'],2024-07-12 10:48:59.248362,1,B.Kouma Miguel
17172,Large scale geographic reference system in Cameroon _Buildings ( SW0301) ,MEDIUM,EASY,PUBLISHED,2025-07-23 10:27:56.523143,,GeOsm Family,16.67,0.00,236.660,['Cameroon'],2024-07-12 10:44:17.670767,7,B.Kouma Miguel
17171,Large scale geographic reference system in Cameroon _Buildings ( SW0204) ,MEDIUM,EASY,PUBLISHED,2025-07-14 14:55:28.839846,,GeOsm Family,64.94,0.00,1217.451,['Cameroon'],2024-07-12 10:32:50.903991,28,B.Kouma Miguel
17170,Large scale geographic reference system in Cameroon _Buildings ( SW0203) ,MEDIUM,EASY,PUBLISHED,2025-06-17 15:55:24.946202,,GeOsm Family,25.00,0.00,1369.767,['Cameroon'],2024-07-12 10:28:02.525393,9,B.Kouma Miguel
17169,Large scale geographic reference system in Cameroon _Buildings ( SW0202) ,MEDIUM,EASY,PUBLISHED,2025-05-30 18:18:06.379642,,GeOsm Family,36.84,0.00,3681.548,['Cameroon'],2024-07-12 10:21:46.709578,22,B.Kouma Miguel
17168,Large scale geographic reference system in Cameroon _Buildings ( SW0201) ,MEDIUM,EASY,PUBLISHED,2025-02-21 14:57:52.855436,,GeOsm Family,100.00,0.00,3201.241,['Cameroon'],2024-07-12 10:16:39.989504,5,B.Kouma Miguel
17167,Large scale geographic reference system in Cameroon _Buildings ( SW0107) ,MEDIUM,EASY,PUBLISHED,2025-06-27 20:34:12.855061,,GeOsm Family,100.00,0.00,305.467,['Cameroon'],2024-07-12 09:54:12.406439,23,B.Kouma Miguel
17165,Large scale geographic reference system in Cameroon _Buildings ( SW0106) ,MEDIUM,EASY,PUBLISHED,2025-07-04 18:04:42.154617,,GeOsm Family,46.67,0.00,113.015,['Cameroon'],2024-07-12 09:49:54.858017,12,B.Kouma Miguel
17164,Large scale geographic reference system in Cameroon _Buildings ( SW0105) ,MEDIUM,EASY,PUBLISHED,2025-07-17 14:11:12.460366,,GeOsm Family,46.15,0.00,58.384,['Cameroon'],2024-07-12 09:40:30.803792,20,B.Kouma Miguel
17163,Large scale geographic reference system in Cameroon _Buildings ( SW0104) ,MEDIUM,EASY,PUBLISHED,2025-04-26 10:26:38.098605,,GeOsm Family,20.00,0.00,474.226,['Cameroon'],2024-07-12 09:34:15.307643,21,B.Kouma Miguel
17161,Large scale geographic reference system in Cameroon _Buildings ( SW0103 ,MEDIUM,EASY,PUBLISHED,2025-06-12 05:08:18.228251,,GeOsm Family,100.00,0.00,470.988,['Cameroon'],2024-07-12 09:23:40.679709,9,B.Kouma Miguel
17160,Large scale geographic reference system in Cameroon _Buildings ( SW0102) ,MEDIUM,EASY,PUBLISHED,2025-05-16 00:00:10.694686,,GeOsm Family,34.78,0.00,532.658,['Cameroon'],2024-07-12 09:16:12.082913,20,B.Kouma Miguel
17159,Large scale geographic reference system in Cameroon _Buildings ( SW0101) ,MEDIUM,EASY,PUBLISHED,2025-06-14 20:23:07.810926,,GeOsm Family,100.00,30.00,77.991,['Cameroon'],2024-07-12 08:59:17.823184,24,B.Kouma Miguel
17126,"Missing Maps - Boeny Region, Madagascar - Roads",MEDIUM,EASY,PUBLISHED,2025-10-26 18:12:02.789665,,German Red Cross,100.00,0.00,1413.076,['Madagascar'],2024-07-09 08:47:30.346645,117,Isabell Klipper
17124,"MAPPING AND VALIDATION OF Harinagar Rural Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-09-21 16:02:03.926954,,MapBuds,32.31,0.00,52.195,['Nepal'],2024-07-06 14:53:00.738668,13,Rabi Shrestha
17123,"MAPPING AND VALIDATION OF Koshi Rural Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-08-09 03:50:30.402236,,MapBuds,47.57,0.00,75.849,['Nepal'],2024-07-06 14:46:36.932846,37,Rabi Shrestha
17121,"MAPPING AND VALIDATION OF Bhokraha Narsingh Rural Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-07-25 11:17:21.769668,,MapBuds,20.00,0.00,63.250,['Nepal'],2024-07-06 14:42:25.481770,30,Rabi Shrestha
17120,"MAPPING AND VALIDATION OF Barahakshetra Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-07-18 19:34:25.218579,,MapBuds,8.66,0.00,221.639,['Nepal'],2024-07-06 14:40:31.520067,33,Rabi Shrestha
17119,"MAPPING AND VALIDATION OF Saptakoshi Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-07-09 09:37:54.871055,,MapBuds,13.33,0.00,60.151,['Nepal'],2024-07-06 14:35:36.253280,12,Rabi Shrestha
17118,"MAPPING AND VALIDATION OF Hunumannagar Kankalini Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2025-05-26 07:51:43.103606,,MapBuds,7.59,0.00,117.999,['Nepal'],2024-07-06 14:19:51.984467,27,Rabi Shrestha
17117,"MAPPING AND VALIDATION OF Chinnamasta Rural Municipality, Nepal",MEDIUM,MODERATE,PUBLISHED,2024-12-13 13:02:18.489324,,MapBuds,55.95,0.00,38.654,['Nepal'],2024-07-06 14:04:09.501822,27,Rabi Shrestha
17094,Chiredzi Urban Development,MEDIUM,EASY,PUBLISHED,2025-07-11 19:18:08.864023,,Geo-Connect Zimbabwe,100.00,0.62,22.185,['Zimbabwe'],2024-07-02 18:35:56.608363,110,KUMBIRAI MATINGO
17081,LARGE SCALE GEOGRAPHIC REFERENCE SYSTEM OF CAMEROON _HYDROLOGY (BV3),MEDIUM,MODERATE,PUBLISHED,2024-07-03 14:34:58.216141,,GeOsm Family,38.46,23.08,4091.160,[],2024-06-27 14:49:03.779163,9,Jessy Arnold Njilla Nkwabong
17080,Large scale geographic reference system of Cameroon _Hydrology (BV2),MEDIUM,MODERATE,PUBLISHED,2024-07-04 14:29:22.616799,,GeOsm Family,100.00,0.00,4181.093,[],2024-06-27 12:54:39.026235,2,Jessy Arnold Njilla Nkwabong
17062,Large scale geographic reference system of Cameroon _Hydrology (BV1),MEDIUM,MODERATE,PUBLISHED,2025-07-26 22:25:41.890852,,GeOsm Family,87.18,0.00,4928.790,[],2024-06-27 09:49:11.732672,8,Jessy Arnold Njilla Nkwabong
17057,Mapping of Bhimeswor municipality,MEDIUM,MODERATE,PUBLISHED,2025-08-24 19:25:36.202149,,NAXA,47.17,4.72,132.402,[],2024-06-25 09:09:10.179681,45,OSMNAXA
17056,Mapping Barbardiya municipality for disaster preparedness,MEDIUM,MODERATE,PUBLISHED,2025-07-20 05:58:20.071736,,NAXA,57.75,7.04,226.492,[],2024-06-25 08:59:58.436853,28,OSMNAXA
17050,Akros_Ghana_demo,MEDIUM,MODERATE,PUBLISHED,2025-10-23 06:46:29.998081,2024-06-23 22:00:00,Akros,42.86,8.16,27.391,[],2024-06-24 12:03:45.730685,20,Frazer Bwalya
17027,Large scale geographic reference system in Cameroon _Buildings (CE0201),MEDIUM,EASY,PUBLISHED,2025-06-18 06:45:51.188209,,GeOsm Family,100.00,1.47,838.350,[],2024-06-18 08:41:12.537323,26,B.Kouma Miguel
17021,Large scale geographic reference system in Cameroon _Buildings (SU0206),MEDIUM,EASY,PUBLISHED,2024-06-26 13:59:51.654382,,GeOsm Family,100.00,0.00,4066.857,[],2024-06-16 08:00:44.755468,6,B.Kouma Miguel
17020,Large scale geographic reference system in Cameroon _Buildings (CE1004),MEDIUM,EASY,PUBLISHED,2024-06-24 08:06:16.225522,,GeOsm Family,0.00,0.00,454.178,[],2024-06-16 07:47:54.911882,8,B.Kouma Miguel
17019,Large scale geographic reference system in Cameroon _Buildings (CE1003),MEDIUM,EASY,PUBLISHED,2025-07-25 17:49:15.826019,,GeOsm Family,54.69,0.00,445.199,[],2024-06-16 07:43:21.318846,13,B.Kouma Miguel
17018,Large scale geographic reference system in Cameroon _Buildings (CE1002),MEDIUM,EASY,PUBLISHED,2025-06-16 05:53:22.632658,,GeOsm Family,85.71,0.00,185.742,[],2024-06-16 07:38:04.189753,14,B.Kouma Miguel
17017,Large scale geographic reference system in Cameroon _Buildings (CE1001),MEDIUM,EASY,PUBLISHED,2025-06-01 15:32:45.034420,,GeOsm Family,16.67,0.00,249.708,[],2024-06-16 07:34:49.394021,15,B.Kouma Miguel
17016,Large scale geographic reference system in Cameroon _Buildings (CE0908),MEDIUM,EASY,PUBLISHED,2024-07-23 16:30:11.175744,,GeOsm Family,5.88,0.00,328.265,[],2024-06-16 07:26:24.128413,14,B.Kouma Miguel
17015,Large scale geographic reference system in Cameroon _Buildings (CE0907),MEDIUM,EASY,PUBLISHED,2024-07-03 16:43:57.075319,,GeOsm Family,100.00,0.00,403.607,[],2024-06-16 07:22:36.100975,3,B.Kouma Miguel
17014,Large scale geographic reference system in Cameroon _Buildings (CE0906),MEDIUM,EASY,PUBLISHED,2024-07-16 15:17:19.702059,,GeOsm Family,100.00,0.00,229.690,[],2024-06-16 07:16:32.755352,3,B.Kouma Miguel
17013,Large scale geographic reference system in Cameroon _Buildings (CE0905),MEDIUM,EASY,PUBLISHED,2024-07-08 15:18:03.859123,,GeOsm Family,100.00,0.00,253.084,[],2024-06-16 07:13:42.203215,3,B.Kouma Miguel
17012,Large scale geographic reference system in Cameroon _Buildings (CE0904),MEDIUM,EASY,PUBLISHED,2024-08-26 11:39:08.471400,,GeOsm Family,100.00,2.52,272.785,[],2024-06-16 07:10:26.192797,12,B.Kouma Miguel
17011,Large scale geographic reference system in Cameroon _Buildings (CE0903),MEDIUM,EASY,PUBLISHED,2025-06-03 21:00:20.871244,,GeOsm Family,15.58,0.00,532.194,[],2024-06-16 07:06:36.369208,24,B.Kouma Miguel
17010,Large scale geographic reference system in Cameroon _Buildings (CE0902),MEDIUM,EASY,PUBLISHED,2025-05-01 12:46:31.379234,,GeOsm Family,12.50,0.00,838.802,[],2024-06-16 07:03:00.950160,15,B.Kouma Miguel
17009,Large scale geographic reference system in Cameroon _Buildings (CE0901),MEDIUM,EASY,PUBLISHED,2024-06-24 07:46:05.420322,,GeOsm Family,0.00,0.00,501.320,[],2024-06-16 06:59:46.300703,8,B.Kouma Miguel
17006,Large scale geographic reference system in Cameroon _Buildings (CE0805),MEDIUM,EASY,PUBLISHED,2025-04-29 22:15:04.225596,,GeOsm Family,12.50,0.00,465.065,['Cameroon'],2024-06-14 15:35:09.346117,17,B.Kouma Miguel
17005,Large scale geographic reference system in Cameroon _Buildings (CE0804),MEDIUM,EASY,PUBLISHED,2025-05-05 22:01:54.741525,,GeOsm Family,6.67,0.00,2011.135,['Cameroon'],2024-06-14 15:31:08.675886,15,B.Kouma Miguel
17004,Large scale geographic reference system in Cameroon _Buildings (CE0803B),MEDIUM,EASY,PUBLISHED,2025-07-05 13:37:33.996201,,GeOsm Family,45.00,0.00,3136.024,['Cameroon'],2024-06-14 15:27:18.947251,11,B.Kouma Miguel
17003,Large scale geographic reference system in Cameroon _Buildings (CE0803A),MEDIUM,EASY,PUBLISHED,2024-10-15 21:33:43.280601,,GeOsm Family,88.24,0.00,3765.725,['Cameroon'],2024-06-14 15:23:47.862294,12,B.Kouma Miguel
17002,Large scale geographic reference system in Cameroon _Buildings (CE0802B2),MEDIUM,EASY,PUBLISHED,2025-06-05 12:28:21.230405,,GeOsm Family,47.06,0.00,2741.822,['Cameroon'],2024-06-14 15:13:10.514365,17,B.Kouma Miguel
17001,Large scale geographic reference system in Cameroon _Buildings (CE0802B1),MEDIUM,EASY,PUBLISHED,2025-07-13 15:37:21.179224,,GeOsm Family,91.67,0.00,3268.300,['Cameroon'],2024-06-14 15:09:44.823526,13,B.Kouma Miguel
17000,Large scale geographic reference system in Cameroon _Buildings (CE0802C),MEDIUM,EASY,PUBLISHED,2024-06-24 07:42:52.319052,,GeOsm Family,0.00,0.00,4743.424,['Cameroon'],2024-06-14 14:59:24.145633,11,B.Kouma Miguel
16999,Large scale geographic reference system in Cameroon _Buildings (CE0802A),MEDIUM,EASY,PUBLISHED,2025-05-28 07:55:30.588599,,GeOsm Family,3.45,0.00,4940.039,['Cameroon'],2024-06-14 14:53:05.507302,19,B.Kouma Miguel
16998,Large scale geographic reference system in Cameroon _Buildings (CE0801),MEDIUM,EASY,PUBLISHED,2025-05-29 07:23:22.710961,,GeOsm Family,100.00,0.00,992.759,['Cameroon'],2024-06-14 14:09:02.543452,9,B.Kouma Miguel
16997,Large scale geographic reference system in Cameroon _Buildings (CE0709),MEDIUM,EASY,PUBLISHED,2024-07-05 11:27:30.400949,,GeOsm Family,100.00,0.00,170.917,['Cameroon'],2024-06-14 13:37:56.808978,3,B.Kouma Miguel
16996,Large scale geographic reference system in Cameroon _Buildings (CE0708),MEDIUM,MODERATE,PUBLISHED,2024-07-05 13:12:54.887143,,GeOsm Family,75.00,0.00,347.231,['Cameroon'],2024-06-14 13:30:37.750400,5,B.Kouma Miguel
16995,Large scale geographic reference system in Cameroon _Buildings (CE0707),MEDIUM,EASY,PUBLISHED,2025-05-23 12:44:36.592452,,GeOsm Family,100.00,0.00,227.831,['Cameroon'],2024-06-14 13:21:57.195659,13,B.Kouma Miguel
16994,Large scale geographic reference system in Cameroon _Buildings (CE0706),MEDIUM,EASY,PUBLISHED,2025-02-21 14:41:07.621717,,GeOsm Family,100.00,0.00,703.790,['Cameroon'],2024-06-14 13:12:36.615088,1,B.Kouma Miguel
16993,Large scale geographic reference system in Cameroon _Buildings (CE0705),MEDIUM,EASY,PUBLISHED,2025-07-31 18:48:56.270652,,GeOsm Family,33.33,0.00,1446.713,['Cameroon'],2024-06-14 12:55:39.201105,35,B.Kouma Miguel
16992,Large scale geographic reference system in Cameroon _Buildings (CE0704),MEDIUM,EASY,PUBLISHED,2025-10-26 06:09:59.016631,,GeOsm Family,43.75,0.00,358.686,['Cameroon'],2024-06-14 12:44:06.690442,22,B.Kouma Miguel
16991,Large scale geographic reference system in Cameroon _Buildings (CE0703),MEDIUM,EASY,PUBLISHED,2025-09-19 20:16:22.489662,,GeOsm Family,89.66,0.00,1828.574,['Cameroon'],2024-06-14 12:26:28.993450,29,B.Kouma Miguel
16990,Large scale geographic reference system in Cameroon _Buildings (CE0702),MEDIUM,EASY,PUBLISHED,2025-07-30 00:53:24.945231,,GeOsm Family,15.38,0.00,1505.986,['Cameroon'],2024-06-14 11:18:58.257098,19,B.Kouma Miguel
16989,Large scale geographic reference system in Cameroon _Buildings (CE0702),MEDIUM,EASY,PUBLISHED,2025-05-28 08:40:10.703520,,GeOsm Family,17.65,0.00,1505.986,['Cameroon'],2024-06-14 11:16:58.991453,12,B.Kouma Miguel
16988,Large scale geographic reference system in Cameroon _Buildings (CE0701),MEDIUM,EASY,PUBLISHED,2025-07-04 17:50:20.668759,,GeOsm Family,15.38,0.00,239.535,['Cameroon'],2024-06-14 11:12:10.651173,13,B.Kouma Miguel
16987,Large scale geographic reference system in Cameroon _Buildings (CE0609),MEDIUM,EASY,PUBLISHED,2025-07-17 18:36:36.238142,,GeOsm Family,57.14,0.00,302.424,['Cameroon'],2024-06-14 10:58:16.389637,17,B.Kouma Miguel
16986,Large scale geographic reference system in Cameroon _Buildings (CE0608),MEDIUM,EASY,PUBLISHED,2025-06-19 00:19:24.141441,,GeOsm Family,40.00,0.00,234.994,['Cameroon'],2024-06-14 10:53:36.318211,10,B.Kouma Miguel
16985,Large scale geographic reference system in Cameroon _Buildings (CE0607),MEDIUM,EASY,PUBLISHED,2025-06-20 18:28:34.664546,,GeOsm Family,6.06,0.00,577.476,['Cameroon'],2024-06-14 10:49:31.938042,24,B.Kouma Miguel
16984,Large scale geographic reference system in Cameroon _Buildings (CE0606),MEDIUM,EASY,PUBLISHED,2025-05-31 15:04:43.813692,,GeOsm Family,100.00,0.00,203.099,['Cameroon'],2024-06-14 10:44:38.793146,13,B.Kouma Miguel
16983,Large scale geographic reference system in Cameroon _Buildings (CE0605),MEDIUM,EASY,PUBLISHED,2025-07-23 17:07:14.300477,,GeOsm Family,100.00,0.00,217.779,['Cameroon'],2024-06-14 10:36:21.491841,23,B.Kouma Miguel
16982,Large scale geographic reference system in Cameroon _Buildings (CE0604),MEDIUM,EASY,PUBLISHED,2025-07-29 16:43:19.193338,,GeOsm Family,42.86,0.00,184.145,['Cameroon'],2024-06-14 10:28:30.123646,15,B.Kouma Miguel
16981,Large scale geographic reference system in Cameroon _Buildings (CE0603),MEDIUM,EASY,PUBLISHED,2025-06-20 17:56:12.318080,,GeOsm Family,25.00,0.00,401.149,['Cameroon'],2024-06-14 10:17:43.663225,26,B.Kouma Miguel
16979,Large scale geographic reference system in Cameroon _Buildings (CE0602),MEDIUM,EASY,PUBLISHED,2025-07-29 04:07:54.790639,,GeOsm Family,44.00,0.00,499.794,['Cameroon'],2024-06-14 10:03:25.042096,25,B.Kouma Miguel
16978,Large scale geographic reference system in Cameroon _Buildings (CE0601),MEDIUM,EASY,PUBLISHED,2025-07-22 08:55:28.741978,,GeOsm Family,100.00,0.00,415.947,['Cameroon'],2024-06-14 09:56:46.295977,14,B.Kouma Miguel
16976,Large scale geographic reference system in Cameroon _Buildings (CE0506),MEDIUM,EASY,PUBLISHED,2025-08-02 02:45:37.605612,,GeOsm Family,100.00,0.00,477.705,['Cameroon'],2024-06-14 09:39:53.094834,9,B.Kouma Miguel
16975,Large scale geographic reference system in Cameroon _Buildings (CE0505),MEDIUM,EASY,PUBLISHED,2025-07-04 09:00:24.518948,,GeOsm Family,56.25,0.00,532.230,['Cameroon'],2024-06-14 09:22:32.584099,19,B.Kouma Miguel
16974,Large scale geographic reference system in Cameroon _Buildings (CE0504),MEDIUM,EASY,PUBLISHED,2025-06-10 14:23:11.224239,,GeOsm Family,60.00,0.00,663.972,['Cameroon'],2024-06-14 09:14:04.847524,18,B.Kouma Miguel
16973,Large scale geographic reference system in Cameroon _Buildings (CE0503),MEDIUM,EASY,PUBLISHED,2025-05-29 04:04:31.816565,,GeOsm Family,57.14,0.00,660.395,['Cameroon'],2024-06-14 09:05:04.345398,14,B.Kouma Miguel
16971,Large scale geographic reference system in Cameroon _Buildings (1),MEDIUM,EASY,PUBLISHED,2025-08-11 00:33:49.138241,,GeOsm Family,100.00,0.00,759.363,['Cameroon'],2024-06-13 14:22:43.664518,20,B.Kouma Miguel
16969,Large scale geographic reference system in Cameroon _Buildings (CE0405),MEDIUM,EASY,PUBLISHED,2024-07-23 14:06:07.959870,,GeOsm Family,100.00,0.00,508.013,['Cameroon'],2024-06-13 14:14:03.539750,4,B.Kouma Miguel
16968,Large scale geographic reference system in Cameroon _Buildings (CE0404),MEDIUM,EASY,PUBLISHED,2025-07-28 04:21:18.415101,,GeOsm Family,48.00,0.00,283.596,['Cameroon'],2024-06-13 14:04:16.056845,24,B.Kouma Miguel
16967,Large scale geographic reference system in Cameroon _Buildings (CE0403),MEDIUM,EASY,PUBLISHED,2025-06-04 08:21:25.856867,,GeOsm Family,25.00,0.00,838.294,['Cameroon'],2024-06-13 13:55:23.816995,15,B.Kouma Miguel
16966,Large scale geographic reference system in Cameroon _Buildings (CE0402),MEDIUM,EASY,PUBLISHED,2025-07-23 10:51:04.029781,,GeOsm Family,57.14,0.00,1647.941,['Cameroon'],2024-06-13 13:47:18.040794,21,B.Kouma Miguel
16965,Large scale geographic reference system in Cameroon _Buildings (CE0401),MEDIUM,EASY,PUBLISHED,2025-07-18 20:24:56.444604,,GeOsm Family,10.53,0.00,2852.816,['Cameroon'],2024-06-13 13:41:27.690896,17,B.Kouma Miguel
16964,Large scale geographic reference system in Cameroon _Buildings (CE0307),MEDIUM,EASY,PUBLISHED,2025-09-09 02:29:38.266218,,GeOsm Family,100.00,100.00,320.697,['Cameroon'],2024-06-13 13:14:18.178998,31,B.Kouma Miguel
16963,Large scale geographic reference system in Cameroon _Buildings (CE0306),MEDIUM,EASY,PUBLISHED,2025-08-28 17:56:25.030494,,GeOsm Family,60.00,0.00,1019.470,['Cameroon'],2024-06-13 12:51:53.295911,28,B.Kouma Miguel
16962,Large scale geographic reference system in Cameroon _Buildings (CE0305),MEDIUM,EASY,PUBLISHED,2025-06-13 18:20:50.893302,,GeOsm Family,60.71,0.00,1236.780,['Cameroon'],2024-06-13 12:41:22.433286,14,B.Kouma Miguel
16961,Large scale geographic reference system in Cameroon _Buildings (CE0304),MEDIUM,EASY,PUBLISHED,2025-07-01 09:07:25.968675,,GeOsm Family,91.67,0.00,761.935,['Cameroon'],2024-06-13 11:24:31.157434,45,B.Kouma Miguel
16960,Large scale geographic reference system in Cameroon _Buildings (CE0303),MEDIUM,EASY,PUBLISHED,2025-04-25 03:23:28.461247,,GeOsm Family,100.00,0.00,937.482,['Cameroon'],2024-06-13 11:00:52.386541,10,B.Kouma Miguel
16959,Large scale geographic reference system in Cameroon _Buildings (CE0302),MEDIUM,EASY,PUBLISHED,2025-02-26 07:37:27.103493,,GeOsm Family,100.00,0.00,2058.091,['Cameroon'],2024-06-13 10:57:06.052124,7,B.Kouma Miguel
16958,Large scale geographic reference system in Cameroon _Buildings (CE0301B),MEDIUM,EASY,PUBLISHED,2025-07-05 06:11:05.395872,,GeOsm Family,100.00,0.00,3217.117,['Cameroon'],2024-06-13 10:50:23.151368,15,B.Kouma Miguel
16957,Large scale geographic reference system in Cameroon _Buildings (CE0301A),MEDIUM,EASY,PUBLISHED,2025-04-28 02:43:31.704277,,GeOsm Family,36.36,0.00,2180.351,['Cameroon'],2024-06-13 10:43:16.493228,12,B.Kouma Miguel
16956,Large scale geographic reference system in Cameroon _Buildings (CE0210),MEDIUM,EASY,PUBLISHED,2024-10-10 15:09:26.777509,,GeOsm Family,100.00,0.00,277.595,['Cameroon'],2024-06-13 10:02:48.993261,3,B.Kouma Miguel
16955,Large scale geographic reference system in Cameroon _Buildings (CE0208),MEDIUM,EASY,PUBLISHED,2024-08-30 12:33:45.338799,,GeOsm Family,100.00,0.00,204.729,['Cameroon'],2024-06-13 09:59:09.944591,7,B.Kouma Miguel
16954,Large scale geographic reference system in Cameroon _Buildings (CE0209),MEDIUM,EASY,PUBLISHED,2024-08-30 10:33:35.540494,,GeOsm Family,100.00,0.00,283.963,['Cameroon'],2024-06-13 09:47:49.377891,3,B.Kouma Miguel
16953,Large scale geographic reference system in Cameroon _Buildings (CE0207),MEDIUM,EASY,PUBLISHED,2024-07-04 12:42:45.147907,,GeOsm Family,100.00,0.00,466.215,['Cameroon'],2024-06-13 09:19:29.270709,1,B.Kouma Miguel
16952,Large scale geographic reference system in Cameroon _Buildings (CE0206),MEDIUM,EASY,PUBLISHED,2024-10-02 11:26:40.823377,,GeOsm Family,100.00,0.00,593.315,['Cameroon'],2024-06-13 09:09:53.848059,3,B.Kouma Miguel
16951,Large scale geographic reference system in Cameroon _Buildings (CE0205),MEDIUM,EASY,PUBLISHED,2024-07-04 08:13:43.926817,,GeOsm Family,100.00,0.00,271.233,['Cameroon'],2024-06-13 09:03:25.823388,2,B.Kouma Miguel
16948,Large scale geographic reference system in Cameroon _Buildings (CE0204),MEDIUM,EASY,PUBLISHED,2024-10-02 11:43:38.868038,,GeOsm Family,100.00,0.00,1945.961,['Cameroon'],2024-06-12 14:00:10.758388,7,B.Kouma Miguel
16946,Large scale geographic reference system in Cameroon _Buildings (CE0203),MEDIUM,EASY,PUBLISHED,2024-07-04 05:49:58.814981,,GeOsm Family,100.00,7.14,468.541,['Cameroon'],2024-06-12 13:38:29.609908,4,B.Kouma Miguel
16945,Large scale geographic reference system in Cameroon _Buildings (CE0202),MEDIUM,EASY,PUBLISHED,2024-10-02 16:41:55.220875,,GeOsm Family,100.00,4.00,1004.321,['Cameroon'],2024-06-12 12:52:13.082235,14,B.Kouma Miguel
16944,Large scale geographic reference system in Cameroon _Buildings (CE0201),MEDIUM,EASY,PUBLISHED,2025-06-20 18:02:36.780493,,GeOsm Family,70.83,0.00,838.350,['Cameroon'],2024-06-12 12:34:06.314681,25,B.Kouma Miguel
